leverage,protection,moneyness,rebalance,vrp_mode,window_years,start,end,terminal_wealth,cagr,max_drawdown,ruined,log_terminal
3.0,put25,0.25,monthly,fair,10,2009-03-05,2019-03-05,52.64757544566326,0.4864879916353195,0.5662408998494634,False,3.963620187104879
3.0,put25,0.25,monthly,fair,10,2009-04-06,2019-04-08,37.99768386901509,0.4385032984857278,0.5662408998494632,False,3.637525207053417
3.0,put25,0.25,monthly,fair,10,2009-05-05,2019-05-06,33.62760997735098,0.42117874532187893,0.5662408998494632,False,3.5153474550539827
3.0,put25,0.25,monthly,fair,10,2009-06-05,2019-06-05,22.746236759811527,0.36681436070704176,0.5662408998494632,False,3.124399714562892
3.0,put25,0.25,monthly,fair,10,2009-07-06,2019-07-08,32.82225534420653,0.41760292909572083,0.5662408998494632,False,3.4911068018934515
3.0,put25,0.25,monthly,fair,10,2009-08-05,2019-08-05,20.303348548547763,0.3513712309950545,0.5662408998494632,False,3.0107858255749016
3.0,put25,0.25,monthly,fair,10,2009-09-08,2019-09-09,21.781553558803232,0.3607883116902284,0.5660688383726045,False,3.08106344456627
3.0,put25,0.25,monthly,fair,10,2009-10-05,2019-10-07,19.684923604310782,0.34697721065150366,0.564879944746919,False,2.979853043479396
3.0,put25,0.25,monthly,fair,10,2009-11-05,2019-11-05,22.049058827669466,0.3625655303900046,0.5728398409823781,False,3.093269917429481
3.0,put25,0.25,monthly,fair,10,2009-12-07,2019-12-09,22.737295251694743,0.3665268987476591,0.5417265236556639,False,3.124006538930458
3.0,put25,0.25,monthly,fair,10,2010-01-05,2020-01-06,23.705973717962397,0.37235655693570124,0.5662408998494632,False,3.1657270719906347
3.0,put25,0.25,monthly,fair,10,2010-02-05,2020-02-05,25.351522904333656,0.3817186758263129,0.5928624057050131,False,3.2328388033543978
3.0,put25,0.25,monthly,fair,10,2010-03-05,2020-03-05,19.1637622505051,0.3434778903279314,0.5662408998494631,False,2.9530211128963884
3.0,put25,0.25,monthly,fair,10,2010-04-05,2020-04-06,12.437013219112261,0.2865500040751032,0.8314559233603162,False,2.5206769635569652
3.0,put25,0.25,monthly,fair,10,2010-05-05,2020-05-05,15.578641986739209,0.31594166325496453,0.8314559233603162,False,2.7459008727629435
3.0,put25,0.25,monthly,fair,10,2010-06-07,2020-06-08,27.127058658080685,0.39085362953391156,0.8314559233603162,False,3.3005317042095075
3.0,put25,0.25,monthly,fair,10,2010-07-06,2020-07-06,30.36868160028011,0.40676742508263364,0.8314559233603162,False,3.413411866863472
3.0,put25,0.25,monthly,fair,10,2010-08-05,2020-08-05,23.78375019611493,0.37280608586507413,0.8314559233603162,False,3.1690025826182264
3.0,put25,0.25,monthly,fair,10,2010-09-07,2020-09-08,26.971204071867238,0.39005278998289583,0.8314559233603162,False,3.2947697810148284
3.0,put25,0.25,monthly,fair,10,2010-10-05,2020-10-05,24.125306290247128,0.37476466508244544,0.8314559233603162,False,3.1832613431132493
3.0,put25,0.25,monthly,fair,10,2010-11-05,2020-11-05,23.516346595842897,0.3712549704138213,0.8314559233603162,False,3.1576957791557905
3.0,put25,0.25,monthly,fair,10,2010-12-06,2020-12-07,28.50599558797226,0.3977641418322473,0.8314559233603162,False,3.350114436657421
3.0,put25,0.25,monthly,fair,10,2011-01-05,2021-01-05,26.66403385529938,0.3885869135402007,0.8314559233603162,False,3.2833156107053294
3.0,put25,0.25,monthly,fair,10,2011-02-07,2021-02-08,24.107138044621255,0.37454140696432425,0.8396089506957459,False,3.1825079810667805
3.0,put25,0.25,monthly,fair,10,2011-03-07,2021-03-08,19.84493012623934,0.34806765249046934,0.8260008770042072,False,2.987948565253236
3.0,put25,0.25,monthly,fair,10,2011-04-05,2021-04-05,25.401467837447058,0.38186829441341996,0.8314559233603162,False,3.2348069612306465
3.0,put25,0.25,monthly,fair,10,2011-05-05,2021-05-05,29.643842108291665,0.40337359939113804,0.8314559233603162,False,3.3892544178130084
3.0,put25,0.25,monthly,fair,10,2011-06-06,2021-06-07,35.23383842201882,0.4276853126820557,0.8314559233603162,False,3.5620069396403955
3.0,put25,0.25,monthly,fair,10,2011-07-05,2021-07-06,34.79947599480844,0.42591614871893624,0.8314559233603162,False,3.5496023290466145
3.0,put25,0.25,monthly,fair,10,2011-08-05,2021-08-05,46.70947839814047,0.46864777604275165,0.8314559233603162,False,3.8439471076381473
3.0,put25,0.25,monthly,fair,10,2011-09-06,2021-09-07,48.55401354484238,0.4741894282476091,0.8314559233603162,False,3.8826768595973773
3.0,put25,0.25,monthly,fair,10,2011-10-05,2021-10-05,46.568284516983354,0.4682032875132771,0.8314559233603162,False,3.8409197196609437
3.0,put25,0.25,monthly,fair,10,2011-11-07,2021-11-08,48.57323583884311,0.47424775632917093,0.8314559233603162,False,3.8830726763094465
3.0,put25,0.25,monthly,fair,10,2011-12-05,2021-12-06,47.688272810187804,0.4715406344753923,0.8314559233603162,False,3.8646855146315886
3.0,put25,0.25,monthly,fair,10,2012-01-05,2022-01-05,48.33392280884003,0.47367647734991625,0.8314559233603162,False,3.87813364972306
3.0,put25,0.25,monthly,fair,10,2012-02-06,2022-02-07,30.866660452526396,0.40892481907011224,0.8411059877213967,False,3.4296766516619646
3.0,put25,0.25,monthly,fair,10,2012-03-05,2022-03-07,24.05565512753288,0.37424769965993665,0.8920329486620528,False,3.180370109348548
3.0,put25,0.25,monthly,fair,10,2012-04-05,2022-04-05,28.864633622764693,0.3997697342897606,0.8314559233603163,False,3.3626170956474715
3.0,put25,0.25,monthly,fair,10,2012-05-07,2022-05-09,22.890910888631616,0.36744696625935847,0.8314559233603162,False,3.130739927346217
3.0,put25,0.25,monthly,fair,10,2012-06-05,2022-06-06,31.23122111478592,0.4107122562487968,0.8314559233603162,False,3.4414182712281707
3.0,put25,0.25,monthly,fair,10,2012-07-05,2022-07-05,20.840982351852183,0.35490821528096816,0.8314559233603162,False,3.036921353579022
3.0,put25,0.25,monthly,fair,10,2012-08-06,2022-08-08,24.79298640699265,0.3784012103021377,0.8314559233603162,False,3.210560807004079
3.0,put25,0.25,monthly,fair,10,2012-09-05,2022-09-06,18.057197001150172,0.3355121190551724,0.8314559233603162,False,2.893544331134366
3.0,put25,0.25,monthly,fair,10,2012-10-05,2022-10-05,14.26901963274225,0.30453344709269614,0.8314559233603162,False,2.6580907278492543
3.0,put25,0.25,monthly,fair,10,2012-11-05,2022-11-07,16.28391141017488,0.3216794251784565,0.8314559233603162,False,2.790177590327167
3.0,put25,0.25,monthly,fair,10,2012-12-05,2022-12-05,18.811296638000808,0.3410943147372798,0.8314559233603162,False,2.9344575743768413
3.0,put25,0.25,monthly,fair,10,2013-01-07,2023-01-09,15.24546414271298,0.31300232794647354,0.8314559233603162,False,2.7242820255466516
3.0,put25,0.25,monthly,fair,10,2013-02-05,2023-02-06,12.761804087526599,0.28995948523881143,0.8401155564309197,False,2.5464566540923577
3.0,put25,0.25,monthly,fair,10,2013-03-05,2023-03-06,10.573763562822348,0.26592780970477725,0.8920329486620528,False,2.3583757973232746
3.0,put25,0.25,monthly,fair,10,2013-04-05,2023-04-05,12.347134218632748,0.28579449394840895,0.8314559233603162,False,2.513423989072627
3.0,put25,0.25,monthly,fair,10,2013-05-06,2023-05-08,11.584301106331415,0.27744823596374846,0.8314559233603162,False,2.449650828600725
3.0,put25,0.25,monthly,fair,10,2013-06-05,2023-06-05,14.416989861616251,0.3058801655191137,0.8314559233603162,False,2.6684073626052878
3.0,put25,0.25,monthly,fair,10,2013-07-05,2023-07-05,14.904446679432185,0.31023033381484866,0.8314559233603162,False,2.7016596032898086
3.0,put25,0.25,monthly,fair,10,2013-08-05,2023-08-07,13.75297912544911,0.2995498581293805,0.8314559233603162,False,2.6212554643134234
3.0,put25,0.25,monthly,fair,10,2013-09-05,2023-09-05,13.634437686071891,0.29861153918908867,0.8314559233603162,False,2.612598774968364
3.0,put25,0.25,monthly,fair,10,2013-10-07,2023-10-09,11.607245293398156,0.2777009218853803,0.8314559233603162,False,2.4516294973929704
3.0,put25,0.25,monthly,fair,10,2013-11-05,2023-11-06,10.775222015602465,0.268318979797292,0.8314559233603162,False,2.377249240473822
3.0,put25,0.25,monthly,fair,10,2013-12-05,2023-12-05,11.845284439114385,0.2804695269294417,0.8314559233603162,False,2.471929850755473
3.0,put25,0.25,monthly,fair,10,2014-01-06,2024-01-08,12.240119731680593,0.2844994185794303,0.8314559233603162,False,2.5047190590363853
3.0,put25,0.25,monthly,fair,10,2014-02-05,2024-02-05,12.215679852561305,0.2844187753255041,0.8401155564309197,False,2.5027203603497092
3.0,put25,0.25,monthly,fair,10,2014-03-05,2024-03-05,9.968752571655845,0.2584918659396549,0.8920329486620528,False,2.2994554579568307
3.0,put25,0.25,monthly,fair,10,2014-04-07,2024-04-08,12.658137064567752,0.28881839525172404,0.8314559233603162,False,2.5383002545902498
3.0,put25,0.25,monthly,fair,10,2014-05-05,2024-05-06,12.099811119886883,0.2830199519947718,0.8314559233603162,False,2.4931898425541554
3.0,put25,0.25,monthly,fair,10,2014-06-05,2024-06-05,13.825580632805385,0.3003274330666197,0.8314559233603162,False,2.626520545282742
3.0,put25,0.25,monthly,fair,10,2014-07-07,2024-07-08,14.138309485048527,0.30314434441798044,0.8314559233603162,False,2.6488880978082627
3.0,put25,0.25,monthly,fair,10,2014-08-05,2024-08-05,12.231272457805861,0.28449458984269493,0.8314559233603162,False,2.503995988261196
3.0,put25,0.25,monthly,fair,10,2014-09-05,2024-09-05,11.957556997437564,0.28159113856860407,0.8314559233603162,False,2.4813634632293686
3.0,put25,0.25,monthly,fair,10,2014-10-06,2024-10-07,14.32561122492492,0.3048598149326247,0.8314559233603162,False,2.662048930097159
3.0,put25,0.25,monthly,fair,10,2014-11-05,2024-11-05,14.42015091706507,0.30581338906863476,0.8314559233603162,False,2.6686265976179224
3.0,put25,0.25,monthly,fair,10,2014-12-05,2024-12-05,15.527946082993264,0.31551286076988094,0.8314559233603162,False,2.7426413736165585
3.0,put25,0.25,monthly,fair,10,2015-01-05,2025-01-06,15.391873378300641,0.3142573327968774,0.8314559233603162,False,2.7338396674277563
3.0,put25,0.25,monthly,fair,10,2015-02-05,2025-02-05,12.444368922980187,0.28671481226614803,0.8401155564309197,False,2.5212682252513683
3.0,put25,0.25,monthly,fair,10,2015-03-05,2025-03-05,9.495236192968214,0.25238309779230783,0.8920329486620528,False,2.2507902194649394
3.0,put25,0.25,monthly,fair,10,2015-04-06,2025-04-07,6.999275801659315,0.21470444439363123,0.8314559233603162,False,1.9458066867974664
3.0,put25,0.25,monthly,fair,10,2015-05-05,2025-05-05,10.563372054932623,0.2658033609333683,0.8314559233603162,False,2.357392550689026
3.0,put25,0.25,monthly,fair,10,2015-06-05,2025-06-05,13.660614876506619,0.29876771154768034,0.8314559233603162,False,2.6145168660510145
3.0,put25,0.25,monthly,fair,10,2015-07-06,2025-07-07,15.566743502690318,0.3157422970900734,0.8314559233603162,False,2.745136811927557
3.0,put25,0.25,monthly,fair,10,2015-08-05,2025-08-05,13.242712664257228,0.2947393240587277,0.8314559233603162,False,2.583447413530344
3.0,put25,0.25,monthly,fair,10,2015-09-08,2025-09-08,18.24790008733644,0.3369157101732061,0.8314559233603162,False,2.904050009700572
3.0,put25,0.25,monthly,fair,10,2015-10-05,2025-10-06,20.68127502202861,0.35364170209918977,0.8314559233603162,False,3.0292287025766207
3.0,put25,0.25,monthly,fair,10,2015-11-05,2025-11-05,19.130984167595795,0.3432479535922137,0.8314559233603162,False,2.951309228422406
3.0,put25,0.25,monthly,fair,10,2015-12-07,2025-12-08,21.050467958610632,0.3560379829312108,0.8314559233603162,False,3.046922790694146
3.0,put25,0.25,monthly,fair,10,2016-01-05,2026-01-05,22.541831153935206,0.36546445831018715,0.8314559233603162,False,3.115372745504158
3.0,put25,0.25,monthly,fair,10,2016-02-05,2026-02-05,21.630058511541392,0.3598390108298657,0.8401155564309197,False,3.0740839450718678
3.0,put25,0.25,monthly,fair,10,2016-03-07,2026-03-09,14.213493218521172,0.30383538500214513,0.8260008770042071,False,2.654191740084079
3.0,put25,0.25,monthly,fair,10,2016-04-05,2026-04-06,12.183160196859212,0.2839885007824472,0.8314559233603162,False,2.500054686498593
3.0,put25,0.25,monthly,fair,10,2016-05-05,2026-05-05,20.56841360525799,0.3531254388489591,0.8314559233603162,False,3.0237565789240812
3.0,put25,0.25,monthly,fair,15,1988-01-05,2003-01-06,6.70718916204177,0.13524640322631432,0.9286629485421336,False,1.9031799603939217
3.0,put25,0.25,monthly,fair,15,1988-02-05,2003-02-05,7.595601630774498,0.14472578827146254,0.9267397383999407,False,2.0275693469689933
3.0,put25,0.25,monthly,fair,15,1988-03-07,2003-03-07,8.160878155960592,0.15024613167577727,0.9271380239642927,False,2.099351780337739
3.0,put25,0.25,monthly,fair,15,1988-04-05,2003-04-07,8.648625732128808,0.15464609801654783,0.9305982559257919,False,2.157400433423431
3.0,put25,0.25,monthly,fair,15,1988-05-05,2003-05-05,10.063370695778058,0.1664300972753876,0.9300655187367548,False,2.3089021677742583
3.0,put25,0.25,monthly,fair,15,1988-06-06,2003-06-06,11.679616369437062,0.17807149577990078,0.9269778307270296,False,2.457845131778226
3.0,put25,0.25,monthly,fair,15,1988-07-05,2003-07-07,11.161067921669321,0.1744407664935217,0.9285016763017082,False,2.4124316442808396
3.0,put25,0.25,monthly,fair,15,1988-08-05,2003-08-05,12.360662477630424,0.18253158849498563,0.9237003725556685,False,2.514519049106984
3.0,put25,0.25,monthly,fair,15,1988-09-06,2003-09-08,11.73976545358037,0.17840441757500658,0.9201403719127368,False,2.46298183580007
3.0,put25,0.25,monthly,fair,15,1988-10-05,2003-10-06,9.189734468627517,0.15935721004207148,0.9279202732526028,False,2.2180870424384747
3.0,put25,0.25,monthly,fair,15,1988-11-07,2003-11-07,10.501798946601156,0.16975138518195054,0.9286783794889055,False,2.3515465707361987
3.0,put25,0.25,monthly,fair,15,1988-12-05,2003-12-05,12.33948919018553,0.1823964201796937,0.9283141502086627,False,2.512804622983955
3.0,put25,0.25,monthly,fair,15,1989-01-05,2004-01-05,12.205705602892614,0.18153731936384876,0.9286629485421335,False,2.50190351478282
3.0,put25,0.25,monthly,fair,15,1989-02-06,2004-02-06,11.670852824914714,0.17801253772067072,0.927089522130763,False,2.45709452202723
3.0,put25,0.25,monthly,fair,15,1989-03-06,2004-03-08,17.835986319449614,0.21167337276960918,0.9275466959114336,False,2.881218119745964
3.0,put25,0.25,monthly,fair,15,1989-04-05,2004-04-05,12.94727323385319,0.18615607570999715,0.9305982559257919,False,2.56088520488203
3.0,put25,0.25,monthly,fair,15,1989-05-05,2004-05-05,11.456749981864645,0.17652422573663307,0.9300655187367548,False,2.438579074369516
3.0,put25,0.25,monthly,fair,15,1989-06-05,2004-06-07,11.064456754282856,0.173726122038117,0.9271080932168838,False,2.4037378764354
3.0,put25,0.25,monthly,fair,15,1989-07-05,2004-07-06,10.674913262708097,0.17095979965214836,0.9285016763017082,False,2.367896433808432
3.0,put25,0.25,monthly,fair,15,1989-08-07,2004-08-09,7.6023511662105845,0.1447370853810397,0.9235903325612705,False,2.028457563424195
3.0,put25,0.25,monthly,fair,15,1989-09-05,2004-09-07,6.535558894338952,0.1332608091988352,0.9259020281183327,False,1.8772578666540107
3.0,put25,0.25,monthly,fair,15,1989-10-05,2004-10-05,6.008409356048073,0.12697668650004013,0.9279202732526028,False,1.7931600473018696
3.0,put25,0.25,monthly,fair,15,1989-11-06,2004-11-08,9.441883923506028,0.16138770954614823,0.9284579065726508,False,2.245155528414343
3.0,put25,0.25,monthly,fair,15,1989-12-05,2004-12-06,9.443321761779032,0.16143120575396108,0.9283141502086627,False,2.245307799806007
3.0,put25,0.25,monthly,fair,15,1990-01-05,2005-01-05,8.01268798473506,0.14881244839299534,0.9286629485421336,False,2.081026283404966
3.0,put25,0.25,monthly,fair,15,1990-02-05,2005-02-07,10.903499086110973,0.17258049053083768,0.9267397383999407,False,2.3890837547945427
3.0,put25,0.25,monthly,fair,15,1990-03-05,2005-03-07,14.740197282087948,0.1963775116814126,0.9270458162232815,False,2.690578270802421
3.0,put25,0.25,monthly,fair,15,1990-04-05,2005-04-05,10.190583484988714,0.16737450222275885,0.9305982559257919,False,2.3214641061437615
3.0,put25,0.25,monthly,fair,15,1990-05-07,2005-05-09,10.556323671815129,0.1700547098122691,0.9302208513050555,False,2.3567250805255946
3.0,put25,0.25,monthly,fair,15,1990-06-05,2005-06-06,9.770101553397666,0.16406764598837986,0.9271080932168838,False,2.279326860411895
3.0,put25,0.25,monthly,fair,15,1990-07-05,2005-07-05,11.000273420650375,0.17333960682326732,0.9285016763017082,False,2.397920128912216
3.0,put25,0.25,monthly,fair,15,1990-08-06,2005-08-08,14.3774750299038,0.19439275085655683,0.9237003725556685,False,2.6656627478561368
3.0,put25,0.25,monthly,fair,15,1990-09-05,2005-09-06,12.642200820232935,0.18423553978551066,0.9259020281183327,False,2.5370404890871203
3.0,put25,0.25,monthly,fair,15,1990-10-05,2005-10-05,12.16002213794113,0.18120603564108495,0.9279202732526028,False,2.498153697090733
3.0,put25,0.25,monthly,fair,15,1990-11-05,2005-11-07,14.604877225401458,0.19564244753362803,0.92906090182022,False,2.681355529464176
3.0,put25,0.25,monthly,fair,15,1990-12-05,2005-12-05,15.398191032114884,0.19994415527650222,0.9283141502086627,False,2.734250037072892
3.0,put25,0.25,monthly,fair,15,1991-01-07,2006-01-09,17.13993256559609,0.20846340206168978,0.9291902154859206,False,2.841410978832611
3.0,put25,0.25,monthly,fair,15,1991-02-05,2006-02-06,12.218861617277405,0.18155022206308957,0.9267397383999407,False,2.50298079206176
3.0,put25,0.25,monthly,fair,15,1991-03-05,2006-03-06,13.247949067388378,0.1879354584092543,0.9270458162232814,False,2.5838427530845154
3.0,put25,0.25,monthly,fair,15,1991-04-05,2006-04-05,11.788756870885505,0.17876692480190637,0.9305982559257919,False,2.4671462697098883
3.0,put25,0.25,monthly,fair,15,1991-05-06,2006-05-08,11.924501182876545,0.17959581252728096,0.9303314318070324,False,2.4785952063713537
3.0,put25,0.25,monthly,fair,15,1991-06-05,2006-06-05,10.799828662415418,0.17190205044794893,0.9271080932168838,False,2.379530269413165
3.0,put25,0.25,monthly,fair,15,1991-07-05,2006-07-05,12.096637065394068,0.18079457725392234,0.9285016763017083,False,2.492927485493589
3.0,put25,0.25,monthly,fair,15,1991-08-05,2006-08-07,13.602990579229482,0.18999353512577288,0.9237003725556685,False,2.610289664100107
3.0,put25,0.25,monthly,fair,15,1991-09-05,2006-09-05,9.597587141120265,0.1627182341503799,0.9259020281183327,False,2.261511727416094
3.0,put25,0.25,monthly,fair,15,1991-10-07,2006-10-09,8.932370364672943,0.15710229803244502,0.9321629416695961,False,2.1896817980391052
